event_id,timestamp,property_code,person_id,direction,access_point,peep_visits,full_name,email,peep_required,peep_status,mobility_category,last_review_date,risk_status,total_vists_correct
E0001334,2025-06-11 17:27:00,MCH-CC,P100297,OUT,Reception,11.0,Charlie Jones,charlie.jones@example.com,No,Approved,Ambulatory,2025-03-01,Not Potential,22
E0001335,2025-06-11 11:55:00,LDS-AR,P100345,IN,Gate A,7.0,Morgan Jackson,morgan.jackson@example.com,Yes,Approved,VisionImpaired,2025-03-22,Not Potential,18
E0001336,2025-06-11 10:17:00,LDN-HQ,P100570,IN,Reception,11.0,Morgan Martinez,morgan.martinez@mailinator.com,Yes,Approved,Ambulatory,2025-02-22,Not Potential,23
E0001337,2025-06-11 18:58:00,LDN-HQ,P100570,OUT,Gate A,11.0,Morgan Martinez,morgan.martinez@mailinator.com,Yes,Approved,Ambulatory,2025-02-22,Not Potential,23
E0001338,2025-06-11 10:18:00,BRI-01,P100111,IN,Gate A,10.0,Drew Martin,drew.martin@mailinator.com,No,Pending,Wheelchair,2025-09-10,Not Potential,21
E0001339,2025-06-11 16:45:00,BRI-01,P100111,OUT,Gate A,10.0,Drew Martin,drew.martin@mailinator.com,No,Pending,Wheelchair,2025-09-10,Not Potential,21
E0001340,2025-06-11 07:24:00,LDS-AR,P100392,IN,Gate B,9.0,Quinn Moore,quinn.moore@example.com,No,Approved,Other,2025-03-25,Not Potential,20
E0001341,2025-06-11 11:43:00,LDS-AR,P100392,OUT,Reception,9.0,Quinn Moore,quinn.moore@example.com,No,Approved,Other,2025-03-25,Not Potential,20
E0001342,2025-06-11 07:06:00,NRW-QP,P100050,IN,Gate B,12.0,Harper Thomas,harper.thomas@testmail.co,Yes,Expired,Ambulatory,2025-01-28,Potential,25
E0001343,2025-06-11 05:06:00,NRW-QP,P100050,OUT,Reception,12.0,Harper Thomas,harper.thomas@testmail.co,Yes,Expired,Ambulatory,2025-01-28,Potential,25
E0001344,2025-06-11 09:40:00,CDF-BY,P100499,IN,Reception,11.0,Jesse Taylor,jesse.taylor@example.com,No,Revoked,Ambulatory,2025-09-03,Not Potential,23
E0001345,2025-06-11 16:07:00,CDF-BY,P100499,OUT,Gate A,11.0,Jesse Taylor,jesse.taylor@example.com,No,Revoked,Ambulatory,2025-09-03,Not Potential,23
E0001346,2025-06-11 09:30:00,GLW-CL,P100091,IN,Gate B,14.0,Rowan Jackson,rowan.jackson@example.com,No,Revoked,Category Not Specified,2025-02-14,Not Potential,29
E0001347,2025-06-11 08:05:00,GLW-CL,P100629,IN,Gate B,10.0,Drew Thompson,drew.thompson@testmail.co,No,Pending,Category Not Specified,2025-02-12,Not Potential,21
E0001348,2025-06-11 16:28:00,GLW-CL,P100629,OUT,Gate B,10.0,Drew Thompson,drew.thompson@testmail.co,No,Pending,Category Not Specified,2025-02-12,Not Potential,21
E0001349,2025-06-11 07:14:00,GLW-CL,P100128,IN,Turnstile 1,9.0,Taylor Garcia,taylor.garcia@testmail.co,Yes,Expired,Wheelchair,2025-04-11,Potential,20
E0001350,2025-06-11 06:14:00,GLW-CL,P100128,OUT,Gate A,9.0,Taylor Garcia,taylor.garcia@testmail.co,Yes,Expired,Wheelchair,2025-04-11,Potential,20
E0001351,2025-06-11 11:33:00,GLW-CL,P100406,IN,Gate B,9.0,Cameron Thompson,cameron.thompson@testmail.co,Yes,Approved,Neurodivergent,2025-09-16,Not Potential,18
E0001352,2025-06-11 17:28:00,GLW-CL,P100406,OUT,Reception,9.0,Cameron Thompson,cameron.thompson@testmail.co,Yes,Approved,Neurodivergent,2025-09-16,Not Potential,18
E0001353,2025-06-11 08:24:00,MCH-CC,P100470,IN,Gate A,9.0,Drew Hernandez,drew.hernandez@mailinator.com,No,Approved,Neurodivergent,2025-08-23,Not Potential,20
E0001354,2025-06-11 14:18:00,MCH-CC,P100470,OUT,Gate A,9.0,Drew Hernandez,drew.hernandez@mailinator.com,No,Approved,Neurodivergent,2025-08-23,Not Potential,20
E0001355,2025-06-11 07:36:00,BRI-01,P100303,IN,Reception,8.0,Reese Moore,reese.moore@example.com,Yes,Approved,Neurodivergent,2025-09-08,Not Potential,16
E0001356,2025-06-11 13:50:00,BRI-01,P100303,OUT,Reception,8.0,Reese Moore,reese.moore@example.com,Yes,Approved,Neurodivergent,2025-09-08,Not Potential,16
E0001357,2025-06-11 07:12:00,NRW-QP,P100383,IN,Turnstile 1,9.0,Reese Taylor,reese.taylor@example.com,Yes,Approved,Ambulatory,2025-07-13,Not Potential,19
E0001358,2025-06-11 16:05:00,NRW-QP,P100383,OUT,Gate B,9.0,Reese Taylor,reese.taylor@example.com,Yes,Approved,Ambulatory,2025-07-13,Not Potential,19
E0001359,2025-06-11 11:56:00,NRW-QP,P100428,IN,Gate B,7.0,Elliot Taylor,elliot.taylor@mailinator.com,No,Approved,VisionImpaired,2025-03-21,Not Potential,15
E0001360,2025-06-11 20:14:00+00:00,NRW-QP,P100428,OUT,Gate A,7.0,Elliot Taylor,elliot.taylor@mailinator.com,No,Approved,VisionImpaired,2025-03-21,Not Potential,15
E0001361,2025-06-11 08:49:00,BEL-LG,P100627,IN,Turnstile 1,13.0,Rowan Jackson,rowan.jackson@mailinator.com,Yes,Approved,Ambulatory,2025-08-04,Not Potential,27
E0001362,2025-06-11 15:18:00,BEL-LG,P100627,OUT,Turnstile 1,13.0,Rowan Jackson,rowan.jackson@mailinator.com,Yes,Approved,Ambulatory,2025-08-04,Not Potential,27
E0001363,2025-06-11 09:58:00,BRI-01,P100116,IN,Reception,14.0,Rowan Williams,rowan.williams@example.com,Yes,Pending,HearingImpaired,2025-09-02,Potential,28
E0001364,2025-06-11 17:46:00,BRI-01,P100116,OUT,Gate B,14.0,Rowan Williams,rowan.williams@example.com,Yes,Pending,HearingImpaired,2025-09-02,Potential,28
E0001365,2025-06-11 10:21:00,GLW-CL,P100067,IN,Gate A,16.0,Rowan Rodriguez,rowan.rodriguez@mailinator.com,Yes,Approved,Ambulatory,2025-04-10,Not Potential,32
E0001366,2025-06-11 17:20:00,GLW-CL,P100067,OUT,Gate B,16.0,Rowan Rodriguez,rowan.rodriguez@mailinator.com,Yes,Approved,Ambulatory,2025-04-10,Not Potential,32
E0001367,2025-06-11 08:36:00,BHM-PR,P100102,IN,Turnstile 1,12.0,Avery Thompson,avery.thompson@testmail.co,No,Approved,Neurodivergent,2025-09-11,Not Potential,25
E0001368,2025-06-11 15:09:00,BHM-PR,P100102,OUT,Reception,12.0,Avery Thompson,avery.thompson@testmail.co,No,Approved,Neurodivergent,2025-09-11,Not Potential,25
E0001369,2025-06-11 11:56:00,BHM-PR,P100529,IN,Turnstile 1,16.0,Alex Miller,alex.miller@example.com,No,Approved,Ambulatory,2025-01-21,Not Potential,32
E0001370,2025-06-11 21:19:00,BHM-PR,P100529,OUT,Gate B,16.0,Alex Miller,alex.miller@example.com,No,Approved,Ambulatory,2025-01-21,Not Potential,32
E0001371,2025-06-12 07:46:00,BHM-PR,P100623,IN,Turnstile 1,7.0,Alex Wilson,alex.wilson@testmail.co,No,Pending,Ambulatory,2025-08-24,Not Potential,14
E0001372,2025-06-12 13:24:00,BHM-PR,P100623,OUT,Gate B,7.0,Alex Wilson,alex.wilson@testmail.co,No,Pending,Ambulatory,2025-08-24,Not Potential,14
E0001373,2025-06-12 09:15:00,MCH-CC,P100260,IN,Turnstile 1,7.0,Harper Brown,harper.brown@mailinator.com,No,Approved,Ambulatory,2025-02-15,Not Potential,15
E0001374,2025-06-12 09:38:00,LDS-AR,P100345,IN,Gate A,7.0,Morgan Jackson,morgan.jackson@example.com,Yes,Approved,VisionImpaired,2025-03-22,Not Potential,18
E0001375,2025-06-12 07:04:00,NRW-QP,P100456,IN,Turnstile 1,8.0,Jesse Anderson,jesse.anderson@testmail.co,Yes,Approved,Ambulatory,2025-03-10,Not Potential,19
E0001376,2025-06-12 11:52:00,LDN-HQ,P100534,IN,Reception,16.0,Morgan Brown,morgan.brown@testmail.co,No,Approved,Ambulatory,2025-08-17,Not Potential,32
E0001377,2025-06-12 16:19:00,LDN-HQ,P100534,OUT,Gate A,16.0,Morgan Brown,morgan.brown@testmail.co,No,Approved,Ambulatory,2025-08-17,Not Potential,32
E0001378,2025-06-12 07:08:00,LDS-AR,P100132,IN,Turnstile 1,14.0,Rowan Hernandez,rowan.hernandez@mailinator.com,No,Approved,Ambulatory,2025-08-15,Not Potential,29
E0001379,2025-06-12 11:10:00,LDS-AR,P100132,OUT,Turnstile 1,14.0,Rowan Hernandez,rowan.hernandez@mailinator.com,No,Approved,Ambulatory,2025-08-15,Not Potential,29
E0001380,2025-06-12 10:13:00,BHM-PR,P100505,IN,Gate A,16.0,Reese Brown,reese.brown@example.com,Yes,Approved,Ambulatory,2025-07-14,Not Potential,36
E0001381,2025-06-12 16:52:00,BHM-PR,P100505,OUT,Gate B,16.0,Reese Brown,reese.brown@example.com,Yes,Approved,Ambulatory,2025-07-14,Not Potential,36
E0001382,2025-06-12 11:48:00,EDI-EX,P100033,IN,Turnstile 1,13.0,Reese Jones,reese.jones@testmail.co,No,Expired,Neurodivergent,2025-06-07,Not Potential,27
E0001383,2025-06-12 16:49:00,EDI-EX,P100033,OUT,Gate B,13.0,Reese Jones,reese.jones@testmail.co,No,Expired,Neurodivergent,2025-06-07,Not Potential,27
E0001384,2025-06-12 10:13:00,GLW-CL,P100548,IN,Gate A,11.0,Jesse Taylor,jesse.taylor@example.com,Yes,Pending,Ambulatory,2025-08-21,Potential,23
E0001385,2025-06-12 09:51:00,BEL-LG,P100627,IN,Gate A,13.0,Rowan Jackson,rowan.jackson@mailinator.com,Yes,Approved,Ambulatory,2025-08-04,Not Potential,27
E0001386,2025-06-12 17:05:00,BEL-LG,P100627,OUT,Gate B,13.0,Rowan Jackson,rowan.jackson@mailinator.com,Yes,Approved,Ambulatory,2025-08-04,Not Potential,27
E0001387,2025-06-12 07:15:00,GLW-CL,P100157,IN,Reception,7.0,Jesse Wilson,jesse.wilson@testmail.co,No,Approved,Ambulatory,2025-06-20,Not Potential,15
E0001388,2025-06-12 16:09:00,GLW-CL,P100157,OUT,Gate A,7.0,Jesse Wilson,jesse.wilson@testmail.co,No,Approved,Ambulatory,2025-06-20,Not Potential,15
E0001389,2025-06-12 10:28:00,BRI-01,P100399,IN,Reception,9.0,Elliot Jackson,elliot.jackson@mailinator.com,No,Revoked,Ambulatory,2025-07-21,Not Potential,21
E0001390,2025-06-12 08:28:00,BRI-01,P100399,OUT,Reception,9.0,Elliot Jackson,elliot.jackson@mailinator.com,No,Revoked,Ambulatory,2025-07-21,Not Potential,21
E0001391,2025-06-12 09:20:00,NRW-QP,P100611,IN,Reception,9.0,Rowan Jones,rowan.jones@example.com,Yes,Approved,Wheelchair,2025-03-16,Not Potential,18
E0001392,2025-06-12 17:33:00,NRW-QP,P100611,OUT,Reception,9.0,Rowan Jones,rowan.jones@example.com,Yes,Approved,Wheelchair,2025-03-16,Not Potential,18
E0001393,2025-06-12 08:20:00,EDI-EX,P100110,IN,Turnstile 1,10.0,Cameron Martinez,cameron.martinez@example.com,Yes,Approved,Ambulatory,2025-02-16,Not Potential,21
E0001394,2025-06-12 15:17:00,EDI-EX,P100110,OUT,Reception,10.0,Cameron Martinez,cameron.martinez@example.com,Yes,Approved,Ambulatory,2025-02-16,Not Potential,21
E0001395,2025-06-12 11:15:00,LDS-AR,P100450,IN,Gate A,13.0,Charlie Martinez,charlie.martinez@mailinator.com,No,Approved,Neurodivergent,2025-06-24,Not Potential,27
E0001396,2025-06-12 21:16:00,LDS-AR,P100450,OUT,Reception,13.0,Charlie Martinez,charlie.martinez@mailinator.com,No,Approved,Neurodivergent,2025-06-24,Not Potential,27
E0001397,2025-06-12 10:05:00,CDF-BY,P100532,IN,Turnstile 1,5.0,Avery Smith,avery.smith@testmail.co,Yes,Pending,Ambulatory,2025-02-28,Potential,11
E0001398,2025-06-12 17:03:00,CDF-BY,P100532,OUT,Gate B,5.0,Avery Smith,avery.smith@testmail.co,Yes,Pending,Ambulatory,2025-02-28,Potential,11
E0001399,2025-06-12 11:38:00,CDF-BY,P100060,IN,Gate B,8.0,Harper Moore,harper.moore@example.com,No,Expired,Wheelchair,2025-07-06,Not Potential,17
E0001400,2025-06-12 19:01:00,CDF-BY,P100060,OUT,Gate B,8.0,Harper Moore,harper.moore@example.com,No,Expired,Wheelchair,2025-07-06,Not Potential,17
E0001401,2025-06-12 07:16:00,GLW CL,P100245,IN,Turnstile 1,10.0,Drew Miller,drew.miller@mailinator.com,No,Approved,Wheelchair,2025-07-04,Not Potential,21
E0001402,2025-06-12 13:25:00,GLW CL,P100245,OUT,Gate B,10.0,Drew Miller,drew.miller@mailinator.com,No,Approved,Wheelchair,2025-07-04,Not Potential,21
E0001403,2025-06-12 11:04:00,LDN-HQ,P100578,IN,Gate A,18.0,Jamie Jackson,jamie.jackson@example.com,No,Expired,Ambulatory,2025-09-12,Not Potential,36
E0001404,2025-06-12 19:45:00,LDN-HQ,P100578,OUT,Gate B,18.0,Jamie Jackson,jamie.jackson@example.com,No,Expired,Ambulatory,2025-09-12,Not Potential,36
E0001405,2025-06-12 10:57:00,LDS-AR,P100442,IN,Gate A,12.0,Charlie Anderson,charlie.anderson@mailinator.com,No,Approved,Category Not Specified,2025-06-12,Not Potential,25
E0001406,2025-06-12 16:35:00+00:00,LDS-AR,P100442,OUT,Turnstile 1,12.0,Charlie Anderson,charlie.anderson@mailinator.com,No,Approved,Category Not Specified,2025-06-12,Not Potential,25
E0001407,2025-06-12 07:49:00,MCH-CC,P100400,IN,Turnstile 1,6.0,Jordan Miller,jordan.miller@example.com,No,Approved,Wheelchair,2025-01-28,Not Potential,12
E0001408,2025-06-12 13:23:00,MCH-CC,P100400,OUT,Gate A,6.0,Jordan Miller,jordan.miller@example.com,No,Approved,Wheelchair,2025-01-28,Not Potential,12
E0001411,2025-06-12 11:50:00,GLW-CL,P100212,IN,Gate B,10.0,Avery Johnson,avery.johnson@mailinator.com,No,Pending,Ambulatory,2025-08-02,Not Potential,21
E0001412,2025-06-12 20:57:00,GLW-CL,P100212,OUT,Gate A,10.0,Avery Johnson,avery.johnson@mailinator.com,No,Pending,Ambulatory,2025-08-02,Not Potential,21
E0001413,2025-06-12 09:29:00,EDI-EX,P100567,IN,Reception,7.0,Elliot Moore,elliot.moore@testmail.co,No,Approved,VisionImpaired,2025-07-22,Not Potential,15
E0001414,2025-06-12 17:04:00,EDI-EX,P100567,OUT,Reception,7.0,Elliot Moore,elliot.moore@testmail.co,No,Approved,VisionImpaired,2025-07-22,Not Potential,15
E0001415,2025-06-12 09:50:00,BRI_01,P100603,IN,Reception,8.0,Jesse Garcia,jesse.garcia@mailinator.com,No,Pending,Neurodivergent,2025-01-15,Not Potential,16
E0001416,2025-06-12 18:49:00,BRI_01,P100603,OUT,Reception,8.0,Jesse Garcia,jesse.garcia@mailinator.com,No,Pending,Neurodivergent,2025-01-15,Not Potential,16
E0001417,2025-06-12 07:38:00,MCH-CC,P100346,IN,Turnstile 1,7.0,Jamie Garcia,jamie.garcia@testmail.co,No,Expired,Ambulatory,2025-05-19,Not Potential,14
E0001418,2025-06-12 15:02:00,MCH-CC,P100346,OUT,Turnstile 1,7.0,Jamie Garcia,jamie.garcia@testmail.co,No,Expired,Ambulatory,2025-05-19,Not Potential,14
E0001419,2025-06-12 08:27:00,LDN-HQ,P100032,IN,Gate B,7.0,Reese Thomas,reese.thomas@mailinator.com,No,Pending,Ambulatory,2025-01-27,Not Potential,18
E0001420,2025-06-12 17:17:00,LDN-HQ,P100032,OUT,Turnstile 1,7.0,Reese Thomas,reese.thomas@mailinator.com,No,Pending,Ambulatory,2025-01-27,Not Potential,18
E0001423,2025-06-12 08:57:00,NRW-QP,P100353,IN,Gate A,11.0,Jesse Hernandez,jesse.hernandez@mailinator.com,No,Expired,Category Not Specified,2025-06-16,Not Potential,23
E0001424,2025-06-12 13:19:00,NRW-QP,P100353,OUT,Reception,11.0,Jesse Hernandez,jesse.hernandez@mailinator.com,No,Expired,Category Not Specified,2025-06-16,Not Potential,23
E0001425,2025-06-12 11:35:00,CDF-BY,P100208,IN,Reception,4.0,Reese Thomas,reese.thomas@mailinator.com,No,Approved,Ambulatory,2025-02-02,Not Potential,9
E0001426,2025-06-12 17:47:00,CDF-BY,P100208,OUT,Gate A,4.0,Reese Thomas,reese.thomas@mailinator.com,No,Approved,Ambulatory,2025-02-02,Not Potential,9
E0001427,2025-06-12 11:17:00,EDI-EX,P100521,IN,Gate B,12.0,Sam Brown,sam.brown@testmail.co,No,Pending,Wheelchair,2025-09-06,Not Potential,26
E0001428,2025-06-12 17:18:00,EDI-EX,P100521,OUT,Reception,12.0,Sam Brown,sam.brown@testmail.co,No,Pending,Wheelchair,2025-09-06,Not Potential,26
E0001429,2025-06-12 09:03:00,BRI-01,P100478,IN,Gate A,10.0,Skyler Johnson,skyler.johnson@mailinator.com,Yes,Approved,Ambulatory,2025-02-24,Not Potential,20
E0001430,2025-06-12 19:34:00,BRI-01,P100478,OUT,Gate A,10.0,Skyler Johnson,skyler.johnson@mailinator.com,Yes,Approved,Ambulatory,2025-02-24,Not Potential,20
E0001431,2025-06-12 10:21:00,EDI-EX,P100636,IN,Reception,12.0,Parker Martin,parker.martin@testmail.co,Yes,Expired,Ambulatory,2025-03-23,Potential,25
E0001431,2025-06-12 10:21:00,EDI-EX,P100636,IN,Reception,12.0,Parker Martin,parker.martin@testmail.co,Yes,Expired,Ambulatory,2025-03-23,Potential,25
E0001432,2025-06-12 19:38:00,EDI-EX,P100636,OUT,Gate B,12.0,Parker Martin,parker.martin@testmail.co,Yes,Expired,Ambulatory,2025-03-23,Potential,25
E0001433,2025-06-12 10:14:00,MCH_CC,P100571,IN,Turnstile 1,11.0,Riley Wilson,riley.wilson@testmail.co,Yes,Revoked,Ambulatory,2025-04-20,Potential,22
E0001434,2025-06-12 15:26:00,MCH_CC,P100571,OUT,Gate B,11.0,Riley Wilson,riley.wilson@testmail.co,Yes,Revoked,Ambulatory,2025-04-20,Potential,22
E0001435,2025-06-12 08:00:00,BRI-01,P100431,IN,Gate B,12.0,Skyler Smith,skyler.smith@mailinator.com,No,Pending,Ambulatory,2025-06-12,Not Potential,25
E0001436,2025-06-12 14:46:00+01:00,BRI-01,P100431,OUT,Gate B,12.0,Skyler Smith,skyler.smith@mailinator.com,No,Pending,Ambulatory,2025-06-12,Not Potential,25
E0001437,2025-06-12 07:42:00,MCH-CC,P100083,IN,Turnstile 1,9.0,Reese Thomas,reese.thomas@example.com,No,Approved,Ambulatory,2025-03-16,Not Potential,19
E0001438,2025-06-12 14:36:00,MCH-CC,P100083,OUT,Turnstile 1,9.0,Reese Thomas,reese.thomas@example.com,No,Approved,Ambulatory,2025-03-16,Not Potential,19
E0001439,2025-06-12 08:42:00,BHM-PR,P100101,IN,Turnstile 1,11.0,Riley Taylor,riley.taylor@mailinator.com,No,Approved,Ambulatory,2025-06-22,Not Potential,23
E0001440,2025-06-12 19:39:00,BHM-PR,P100101,OUT,Reception,11.0,Riley Taylor,riley.taylor@mailinator.com,No,Approved,Ambulatory,2025-06-22,Not Potential,23
E0001441,2025-06-12 11:19:00,BRI-01,P100233,IN,Reception,6.0,Jesse Garcia,jesse.garcia@mailinator.com,No,Pending,Ambulatory,2025-07-11,Not Potential,12
E0001442,2025-06-12 19:38:00,BRI-01,P100233,OUT,Gate B,6.0,Jesse Garcia,jesse.garcia@mailinator.com,No,Pending,Ambulatory,2025-07-11,Not Potential,12
E0001443,2025-06-12 08:56:00,GLW-CL,P100059,IN,Reception,12.0,Jesse White,jesse.white@example.com,No,Approved,Ambulatory,2025-09-21,Not Potential,25
E0001444,2025-06-12 11:23:00,BEL-LG,P100061,IN,Reception,14.0,Avery White,avery.white@mailinator.com,Yes,Pending,Ambulatory,2025-04-27,Potential,28
E0001445,2025-06-12 17:42:00,BEL-LG,P100061,OUT,Reception,14.0,Avery White,avery.white@mailinator.com,Yes,Pending,Ambulatory,2025-04-27,Potential,28
E0001446,2025-06-12 09:59:00,GLW-CL,P100347,IN,Reception,13.0,Taylor Moore,taylor.moore@example.com,No,Approved,Ambulatory,2025-02-28,Not Potential,28
E0001447,2025-06-12 17:08:00,GLW-CL,P100347,OUT,Turnstile 1,13.0,Taylor Moore,taylor.moore@example.com,No,Approved,Ambulatory,2025-02-28,Not Potential,28
E0001448,2025-06-12 08:31:00,BHM-PR,P100643,IN,Reception,7.0,Riley Thomas,riley.thomas@example.com,Yes,Approved,VisionImpaired,2025-05-18,Not Potential,15
E0001449,2025-06-12 10:54:00,CDF-BY,P100034,IN,Gate B,15.0,Taylor Anderson,taylor.anderson@mailinator.com,No,Revoked,Ambulatory,2025-03-26,Not Potential,32
E0001450,2025-06-12 16:15:00,CDF-BY,P100034,OUT,Reception,15.0,Taylor Anderson,taylor.anderson@mailinator.com,No,Revoked,Ambulatory,2025-03-26,Not Potential,32
E0001451,2025-06-12 07:50:00,CDF-BY,P100112,IN,Gate B,12.0,Alex Johnson,alex.johnson@testmail.co,Yes,Pending,Ambulatory,2025-02-11,Potential,26
E0001452,2025-06-12 15:47:00,CDF-BY,P100112,OUT,Gate B,12.0,Alex Johnson,alex.johnson@testmail.co,Yes,Pending,Ambulatory,2025-02-11,Potential,26
E0001453,2025-06-12 07:08:00,LDN-HQ,P100121,IN,Turnstile 1,6.0,Jamie Jones,jamie.jones@mailinator.com,Yes,Approved,Ambulatory,2025-03-12,Not Potential,13
E0001454,2025-06-12 17:52:00,LDN-HQ,P100121,OUT,Gate A,6.0,Jamie Jones,jamie.jones@mailinator.com,Yes,Approved,Ambulatory,2025-03-12,Not Potential,13
E0001455,2025-06-12 07:02:00,LDN-HQ,P100527,IN,Gate A,10.0,Parker Thomas,parker.thomas@testmail.co,No,Pending,Ambulatory,2025-04-23,Not Potential,22
E0001456,2025-06-12 08:50:00,CDF-BY,P100586,IN,Reception,14.0,Harper Martinez,harper.martinez@mailinator.com,No,Pending,Ambulatory,2025-04-25,Not Potential,29
E0001457,2025-06-12 15:56:00,CDF-BY,P100586,OUT,Gate A,14.0,Harper Martinez,harper.martinez@mailinator.com,No,Pending,Ambulatory,2025-04-25,Not Potential,29
E0001458,2025-06-12 07:29:00,NRW-QP,P100050,IN,Turnstile 1,12.0,Harper Thomas,harper.thomas@testmail.co,Yes,Expired,Ambulatory,2025-01-28,Potential,25
E0001459,2025-06-12 18:13:00,NRW-QP,P100050,OUT,Gate B,12.0,Harper Thomas,harper.thomas@testmail.co,Yes,Expired,Ambulatory,2025-01-28,Potential,25
E0001460,2025-06-12 09:42:00,NRW-QP,P100383,IN,Reception,9.0,Reese Taylor,reese.taylor@example.com,Yes,Approved,Ambulatory,2025-07-13,Not Potential,19
E0001461,2025-06-12 16:14:00,NRW-QP,P100383,OUT,Reception,9.0,Reese Taylor,reese.taylor@example.com,Yes,Approved,Ambulatory,2025-07-13,Not Potential,19
E0001462,2025-06-12 09:42:00,GLW-CL,P100385,IN,Gate B,8.0,Drew Thompson,drew.thompson@mailinator.com,No,Approved,Ambulatory,2025-02-06,Not Potential,18
E0001463,2025-06-12 18:51:00+00:00,GLW-CL,P100385,OUT,Gate B,8.0,Drew Thompson,drew.thompson@mailinator.com,No,Approved,Ambulatory,2025-02-06,Not Potential,18
E0001464,2025-06-12 08:46:00,NRW-QP,P100228,IN,Turnstile 1,11.0,Charlie Thompson,charlie.thompson@example.com,No,Revoked,Wheelchair,2025-08-09,Not Potential,23
E0001465,2025-06-12 17:01:00,NRW-QP,P100228,OUT,Gate A,11.0,Charlie Thompson,charlie.thompson@example.com,No,Revoked,Wheelchair,2025-08-09,Not Potential,23
E0001466,2025-06-12 11:46:00,BEL-LG,P100481,IN,Gate B,16.0,Morgan Jackson,morgan.jackson@mailinator.com,No,Approved,Category Not Specified,2025-06-14,Not Potential,33
E0001467,2025-06-12 20:48:00,BEL-LG,P100481,OUT,Turnstile 1,16.0,Morgan Jackson,morgan.jackson@mailinator.com,No,Approved,Category Not Specified,2025-06-14,Not Potential,33
E0001468,2025-06-12 09:24:00,EDI-EX,P100630,IN,Reception,9.0,Cameron Smith,cameron.smith@testmail.co,Yes,Approved,Wheelchair,2025-06-06,Not Potential,21
E0001469,2025-06-12 17:14:00,EDI-EX,P100630,OUT,Gate B,9.0,Cameron Smith,cameron.smith@testmail.co,Yes,Approved,Wheelchair,2025-06-06,Not Potential,21
E0001470,2025-06-12 10:42:00,BRI-01,P100644,IN,Gate B,11.0,Jamie Martinez,jamie.martinez@testmail.co,No,Pending,Wheelchair,2025-08-08,Not Potential,22
E0001471,2025-06-12 20:52:00,BRI-01,P100644,OUT,Reception,11.0,Jamie Martinez,jamie.martinez@testmail.co,No,Pending,Wheelchair,2025-08-08,Not Potential,22
E0001472,2025-06-12 07:56:00,BHM-PR,P100253,IN,Reception,10.0,Elliot Thompson,elliot.thompson@example.com,No,Approved,Wheelchair,2025-05-20,Not Potential,23
E0001473,2025-06-12 10:02:00,LDS-AR,P100063,IN,Turnstile 1,9.0,Drew Rodriguez,drew.rodriguez@testmail.co,No,Approved,Ambulatory,2025-04-03,Not Potential,18
E0001474,2025-06-12 20:41:00+01:00,LDS-AR,P100063,OUT,Gate B,9.0,Drew Rodriguez,drew.rodriguez@testmail.co,No,Approved,Ambulatory,2025-04-03,Not Potential,18
E0001475,2025-06-12 11:17:00,BRI-01,P100587,IN,Gate B,10.0,Morgan Martinez,morgan.martinez@example.com,No,Approved,Ambulatory,2025-03-15,Not Potential,20
E0001476,2025-06-12 21:08:00,BRI-01,P100587,OUT,Turnstile 1,10.0,Morgan Martinez,morgan.martinez@example.com,No,Approved,Ambulatory,2025-03-15,Not Potential,20
E0001477,2025-06-12 07:18:00,LDS-AR,P100328,IN,Reception,7.0,Elliot Jackson,elliot.jackson@testmail.co,No,Approved,Wheelchair,2025-09-26,Not Potential,15
E0001478,2025-06-12 17:22:00,LDS-AR,P100328,OUT,Reception,7.0,Elliot Jackson,elliot.jackson@testmail.co,No,Approved,Wheelchair,2025-09-26,Not Potential,15
